sh603693,603693,江苏新能,9.240,-0.24,-2.532
sh603698,603698,航天工程,14.750,-0.04,-0.27
sh603699,603699,纽威股份,21.560,0,0
sh603707,603707,健友股份,14.910,0.16,1.085
sh603708,603708,家家悦,8.650,-0.11,-1.256
sh603711,603711,香飘飘,11.950,0.3,2.575
sh603712,603712,七一二,17.480,0.02,0.115
sh603713,603713,密尔克卫,57.010,-1.36,-2.33
sh603718,603718,海利生物,6.120,-0.1,-1.608
sh603719,603719,良品铺子,11.350,-0.19,-1.646
sh603728,603728,鸣志电器,42.180,0.14,0.333
sh603730,603730,岱美股份,9.610,-0.2,-2.039
sh603733,603733,仙鹤股份,17.590,-0.24,-1.346
sh603737,603737,三棵树,38.610,-3.01,-7.232
sh603738,603738,泰晶科技,13.880,-0.05,-0.359
sh603766,603766,隆鑫通用,7.740,-0.08,-1.023
sh603773,603773,沃格光电,18.960,0.27,1.445
sh603777,603777,来伊份,9.430,-0.08,-0.841
sh603786,603786,科博达,54.420,-1.02,-1.84
sh603799,603799,华友钴业,27.720,-0.45,-1.597
sh603800,603800,洪田股份,17.360,-0.44,-2.472
sh603801,603801,志邦家居,11.840,-0.51,-4.13
sh603806,603806,福斯特,15.450,0.2,1.311
sh603815,603815,交建股份,6.240,-0.22,-3.406
sh603816,603816,顾家家居,28.000,-2.1,-6.977
sh603826,603826,坤彩科技,26.460,-0.17,-0.638
sh603833,603833,欧派家居,56.120,-3.59,-6.012
sh603848,603848,好太太,12.660,-0.19,-1.479
sh603855,603855,华荣股份,18.300,-0.33,-1.771
sh603858,603858,步长制药,16.690,-0.21,-1.243
sh603859,603859,能科科技,17.850,0.03,0.168
sh603863,603863,松炀资源,29.240,-0.01,-0.034
sh603866,603866,桃李面包,6.020,-0.11,-1.794
sh603867,603867,新化股份,24.020,-0.27,-1.112
sh603868,603868,飞科电器,38.300,-0.72,-1.845
sh603871,603871,嘉友国际,21.500,-0.35,-1.602
sh603876,603876,鼎胜新材,9.190,-0.09,-0.97
sh603877,603877,太平鸟,12.800,-0.28,-2.141
sh603881,603881,数据港,15.610,0.12,0.775
sh603882,603882,金域医学,36.820,0.91,2.534
sh603883,603883,老百姓,15.590,-0.21,-1.329
sh603885,603885,吉祥航空,11.660,-0.05,-0.427
sh603888,603888,新华网,22.570,0.05,0.222
sh603889,603889,新澳股份,6.810,-0.15,-2.155
sh603893,603893,瑞芯微,79.700,3.43,4.497
sh603896,603896,寿仙谷,21.660,-0.22,-1.005
sh603899,603899,晨光股份,29.270,-0.87,-2.887
sh603901,603901,永创智能,6.290,-0.07,-1.101
sh603906,603906,龙蟠科技,10.080,0.28,2.857
sh603912,603912,佳力图,6.780,0.07,1.043
sh603915,603915,国茂股份,9.300,-0.11,-1.169
sh603918,603918,金桥信息,11.520,0.14,1.23
sh603919,603919,金徽酒,18.720,-0.36,-1.887
sh603920,603920,世运电路,22.000,0.26,1.196
sh603927,603927,中科软,21.760,0.37,1.73
sh603931,603931,格林达,20.110,-0.19,-0.936
sh603936,603936,博敏电子,8.220,0.22,2.75
sh603938,603938,三孚股份,11.210,-0.06,-0.532
sh603939,603939,益丰药房,22.300,-0.01,-0.045
sh603950,603950,长源东谷,13.230,-0.09,-0.676
sh603960,603960,克来机电,18.450,-0.13,-0.7
sh603970,603970,中农立华,13.300,-0.33,-2.421
sh603977,603977,国泰集团,11.990,-0.41,-3.306
sh603979,603979,金诚信,42.120,-0.31,-0.731
sh603983,603983,丸美股份,29.550,-0.59,-1.958
sh603985,603985,恒润股份,10.490,-0.21,-1.963
sh603986,603986,兆易创新,82.390,-0.69,-0.831
sh603989,603989,艾华集团,13.510,0.01,0.074
sh603992,603992,松霖科技,21.540,-0.1,-0.462
sh603993,603993,洛阳钼业,7.880,-0.14,-1.746
sh603995,603995,甬金股份,18.990,-0.13,-0.68
sh603997,603997,继峰股份,12.830,0.06,0.47
sh605005,605005,合兴股份,15.900,-0.02,-0.126
sh605007,605007,五洲特纸,12.520,-0.17,-1.34
sh605008,605008,长鸿高科,11.930,-0.02,-0.167
sh605009,605009,豪悦护理,36.250,-0.65,-1.762
sh605011,605011,杭州热电,21.130,-0.44,-2.04
sh605016,605016,百龙创园,17.500,-0.32,-1.796
sh605018,605018,长华集团,7.640,0,0
sh605020,605020,永和股份,16.770,-0.34,-1.987
sh605050,605050,福然德,9.190,-0.23,-2.442
sh605056,605056,咸亨国际,12.430,-0.01,-0.08
sh605060,605060,联德股份,13.430,-0.15,-1.105
sh605077,605077,华康股份,13.830,-0.63,-4.357
sh605089,605089,味知香,19.600,-0.13,-0.659
sh605090,605090,九丰能源,26.620,0.12,0.453
sh605098,605098,行动教育,38.210,0.04,0.105
sh605099,605099,共创草坪,19.980,-0.16,-0.794
sh605108,605108,同庆楼,17.960,-0.33,-1.804
sh605111,605111,新洁能,34.150,0.12,0.353
sh605116,605116,奥锐特,22.420,-0.29,-1.277
sh605117,605117,德业股份,82.980,-3.02,-3.512
sh605118,605118,力鼎光电,15.930,0.23,1.465
sh605123,605123,派克新材,56.310,0.21,0.374
sh605133,605133,嵘泰股份,18.600,-0.27,-1.431
sh605168,605168,三人行,29.200,0.21,0.724
sh605183,605183,确成股份,17.100,-0.19,-1.099
sh605186,605186,健麾信息,20.000,-0.45,-2.2
sh605198,605198,安德利,23.440,0.05,0.214
sh605199,605199,葫芦娃,12.460,-0.24,-1.89
sh605222,605222,起帆电缆,15.420,-0.06,-0.388
sh605266,605266,健之佳,20.910,-0.28,-1.321
sh605286,605286,同力日升,25.200,-1.37,-5.156
sh605296,605296,神农集团,27.820,-0.51,-1.8
sh605300,605300,佳禾食品,11.580,-0.08,-0.686
sh605305,605305,中际联合,27.610,-0.22,-0.791
sh605319,605319,无锡振华,17.600,-0.04,-0.227
sh605333,605333,沪光股份,28.600,-0.41,-1.413
sh605337,605337,李子园,9.180,-0.15,-1.608
sh605338,605338,巴比食品,15.040,-0.17,-1.118
sh605358,605358,立昂微,23.560,-0.28,-1.174
sh605365,605365,立达信,14.910,-0.15,-0.996
sh605366,605366,宏柏新材,6.300,0.02,0.318
sh605368,605368,蓝天燃气,12.890,-0.2,-1.528
sh605369,605369,拱东医疗,30.710,-0.29,-0.935
sh605376,605376,博迁新材,22.780,-0.29,-1.257
sh605377,605377,华旺科技,12.820,-0.23,-1.762
sh605388,605388,均瑶健康,5.320,-0.04,-0.746
sh605399,605399,晨光新材,11.700,-0.47,-3.862
sh605499,605499,东鹏饮料,213.430,-0.49,-0.229
sh605507,605507,国邦医药,20.100,-0.05,-0.248
sh605555,605555,德昌股份,18.230,-0.2,-1.085
sh605577,605577,龙版传媒,13.610,-0.12,-0.874
sh605589,605589,圣泉集团,19.720,-0.07,-0.354
sh605598,605598,上海港湾,18.500,-0.55,-2.887
sh605599,605599,菜百股份,10.610,-0.07,-0.655
sh688001,688001,华兴源创,28.100,-0.05,-0.178
sh688002,688002,睿创微纳,44.740,1.47,3.397
sh688003,688003,天准科技,37.510,3.26,9.518
sh688005,688005,容百科技,25.270,-0.45,-1.75
sh688006,688006,杭可科技,17.190,-0.16,-0.922
sh688007,688007,光峰科技,15.160,-0.13,-0.85
sh688008,688008,澜起科技,61.340,-0.96,-1.541
sh688009,688009,中国通号,6.210,-0.13,-2.05
sh688012,688012,中微公司,163.500,0.04,0.024
sh688016,688016,心脉医疗,97.030,-0.92,-0.939
sh688017,688017,绿的谐波,80.090,-0.99,-1.221
sh688018,688018,乐鑫科技,129.270,4.13,3.3
sh688019,688019,安集科技,128.550,-1.56,-1.199
sh688023,688023,安恒信息,48.160,1.02,2.164
sh688025,688025,杰普特,39.310,0,0
sh688027,688027,国盾量子,183.690,5.87,3.301
sh688029,688029,南微医学,67.380,-1.06,-1.549
sh688031,688031,星环科技,36.560,-0.43,-1.162
sh688032,688032,禾迈股份,138.190,0.01,0.007
sh688033,688033,天宜上佳,5.740,-0.07,-1.205
sh688035,688035,德邦科技,37.620,0.87,2.367
sh688036,688036,传音控股,90.430,0.08,0.089
sh688037,688037,芯源微,78.600,0.34,0.434
sh688041,688041,海光信息,116.180,2.61,2.298
sh688046,688046,药康生物,12.040,-0.07,-0.578
sh688047,688047,龙芯中科,131.970,10.97,9.066
sh688048,688048,长光华芯,36.100,0.16,0.445
sh688050,688050,爱博医疗,90.000,-1.74,-1.897
sh688052,688052,纳芯微,121.460,-0.17,-0.14
sh688055,688055,龙腾光电,3.470,0.05,1.462
sh688059,688059,华锐精密,47.680,-0.1,-0.209
sh688062,688062,迈威生物,23.500,-0.19,-0.802
sh688063,688063,派能科技,43.660,-0.13,-0.297
sh688065,688065,凯赛生物,43.090,-1.77,-3.946
sh688066,688066,航天宏图,18.080,0.29,1.63
sh688072,688072,拓荆科技,137.730,-1.31,-0.942
sh688076,688076,诺泰生物,61.400,-0.91,-1.46
sh688082,688082,盛美上海,104.920,-2.68,-2.491
sh688083,688083,中望软件,96.790,-1.23,-1.255
sh688085,688085,三友医疗,19.830,0.48,2.481
sh688087,688087,英科再生,28.840,-0.59,-2.005
sh688088,688088,虹软科技,31.540,0.47,1.513
sh688091,688091,上海谊众,32.160,0,0
sh688095,688095,福昕软件,71.070,4.09,6.106
sh688097,688097,博众精工,24.300,0.75,3.185
sh688099,688099,晶晨股份,64.750,-2.14,-3.199
sh688100,688100,威胜信息,39.920,-0.48,-1.188
sh688102,688102,斯瑞新材,8.410,0.15,1.816
sh688105,688105,诺唯赞,20.930,-0.37,-1.737
sh688106,688106,金宏气体,18.210,-0.23,-1.247
sh688107,688107,安路科技,24.440,0.16,0.659
sh688110,688110,东芯股份,19.630,-0.02,-0.102
sh688111,688111,金山办公,262.360,8.46,3.332
sh688112,688112,鼎阳科技,27.500,-0.25,-0.901
sh688114,688114,华大智造,46.000,-0.74,-1.583
sh688116,688116,天奈科技,24.950,0.11,0.443
sh688119,688119,中钢洛耐,3.730,-0.06,-1.583
sh688120,688120,华海清科,155.800,-0.5,-0.32
sh688121,688121,卓然股份,10.990,-0.23,-2.05
sh688122,688122,西部超导,46.450,0.43,0.934
sh688123,688123,聚辰股份,55.480,0.06,0.108
sh688126,688126,沪硅产业,19.390,-0.34,-1.723
sh688127,688127,蓝特光学,19.710,0.1,0.51
sh688128,688128,中国电研,19.090,-0.14,-0.728
sh688131,688131,皓元医药,30.800,-0.5,-1.597
sh688133,688133,泰坦科技,18.330,-0.18,-0.972
sh688138,688138,清溢光电,23.550,0.18,0.77
sh688139,688139,海尔生物,29.850,-0.72,-2.355
sh688141,688141,杰华特,18.030,0.4,2.269
sh688146,688146,中船特气,29.530,0.02,0.068
sh688147,688147,微导纳米,24.950,-0.36,-1.422
sh688150,688150,莱特光电,19.560,0.86,4.599
sh688152,688152,麒麟信安,55.960,0.49,0.883
sh688153,688153,唯捷创芯,33.370,-0.23,-0.685
sh688157,688157,松井股份,42.950,0.75,1.777
sh688160,688160,步科股份,41.220,0.39,0.955
sh688161,688161,威高骨科,25.250,-0.33,-1.29
sh688165,688165,埃夫特,8.970,0.01,0.112
sh688166,688166,博瑞医药,30.600,1.47,5.046
sh688167,688167,炬光科技,56.400,0.71,1.275
sh688169,688169,石头科技,244.600,-3.94,-1.585
sh688172,688172,燕东微,17.110,-0.09,-0.523
sh688173,688173,希荻微,10.800,0.09,0.84
sh688176,688176,亚虹医药,6.070,0.05,0.831
sh688177,688177,百奥泰,21.800,-0.22,-0.999
sh688180,688180,君实生物,29.590,-0.72,-2.375
sh688182,688182,灿勤科技,14.610,0.03,0.206
sh688183,688183,生益电子,27.050,1.36,5.294
sh688185,688185,康希诺,50.730,-0.26,-0.51
sh688187,688187,时代电气,49.960,-1.21,-2.365
sh688188,688188,柏楚电子,199.900,-0.29,-0.145
sh688190,688190,云路股份,73.490,-0.11,-0.149
sh688192,688192,迪哲医药,41.600,0.26,0.629
sh688197,688197,首药控股,34.550,-0.2,-0.576
sh688198,688198,佰仁医疗,122.990,-0.11,-0.089
sh688200,688200,华峰测控,102.680,-1.42,-1.364
sh688202,688202,美迪西,31.890,-0.13,-0.406
sh688205,688205,德科立,47.880,2.21,4.839
sh688206,688206,概伦电子,17.160,-0.74,-4.134
sh688207,688207,格灵深瞳,13.300,0.26,1.994
sh688208,688208,道通科技,31.600,-0.29,-0.909
sh688209,688209,英集芯,14.530,0.09,0.623
sh688212,688212,澳华内镜,48.310,1.49,3.182
sh688220,688220,翱捷科技,40.100,-0.11,-0.274
sh688222,688222,成都先导,11.130,-0.57,-4.872
sh688223,688223,晶科能源,8.100,-0.06,-0.735
sh688231,688231,隆达股份,14.130,-0.13,-0.912
sh688232,688232,新点软件,36.000,-0.01,-0.028
sh688233,688233,神工股份,20.090,0.07,0.35
sh688234,688234,天岳先进,57.800,1.37,2.428
sh688235,688235,百济神州,171.000,-1.26,-0.731
sh688236,688236,春立医疗,12.450,-0.02,-0.16
sh688238,688238,和元生物,4.740,-0.06,-1.25
sh688239,688239,航宇科技,34.610,0.69,2.034
sh688247,688247,宣泰医药,9.240,-0.17,-1.807
sh688248,688248,南网科技,31.850,-0.05,-0.157
sh688249,688249,晶合集成,18.370,0.09,0.492
sh688252,688252,天德钰,24.530,0.67,2.808
sh688256,688256,寒武纪,358.090,15.9,4.647
sh688259,688259,创耀科技,38.390,0.3,0.788
sh688261,688261,东微半导,45.000,0.26,0.581
sh688262,688262,国芯科技,19.870,0.24,1.223
sh688266,688266,泽璟制药,64.670,1.61,2.553
sh688268,688268,华特气体,51.550,-0.38,-0.732
sh688270,688270,臻镭科技,30.630,1.46,5.005
sh688271,688271,联影医疗,110.350,-1.54,-1.376
sh688275,688275,万润新能,31.530,-0.1,-0.316
sh688276,688276,百克生物,26.400,-0.5,-1.859
sh688277,688277,天智航,8.530,-0.15,-1.728
sh688278,688278,特宝生物,75.550,0.32,0.425
sh688279,688279,峰岹科技,139.610,-2.39,-1.683
sh688281,688281,华秦科技,96.080,5.93,6.578
sh688289,688289,圣湘生物,19.510,-0.2,-1.015
sh688293,688293,奥浦迈,30.040,-1.23,-3.933
sh688295,688295,中复神鹰,20.200,-0.06,-0.296
sh688297,688297,中无人机,37.010,-0.39,-1.043
sh688298,688298,东方生物,30.660,-0.6,-1.919
sh688300,688300,联瑞新材,48.900,-0.12,-0.245
sh688301,688301,奕瑞科技,112.850,0.02,0.018
sh688303,688303,大全能源,24.280,-0.89,-3.536
sh688305,688305,科德数控,68.090,0.56,0.829
sh688306,688306,均普智能,4.720,-0.01,-0.211
sh688311,688311,盟升电子,26.840,-0.86,-3.105
sh688313,688313,仕佳光子,11.640,0.69,6.301
sh688315,688315,诺禾致源,11.470,-0.14,-1.206
sh688318,688318,财富趋势,146.800,-1.67,-1.125
sh688319,688319,欧林生物,9.720,-0.09,-0.917
sh688320,688320,禾川科技,26.590,0.31,1.18
sh688321,688321,微芯生物,19.230,-0.07,-0.363
sh688327,688327,云从科技,11.510,0.43,3.881
sh688331,688331,荣昌生物,29.300,-0.47,-1.579
sh688332,688332,中科蓝讯,62.460,1.65,2.713
sh688333,688333,铂力特,48.070,1.53,3.287
sh688336,688336,三生国健,21.700,0.35,1.639
sh688337,688337,普源精电,29.910,-0.31,-1.026
sh688339,688339,亿华通,22.490,-0.45,-1.962
sh688343,688343,云天励飞,28.540,0.44,1.566
sh688347,688347,华虹公司,38.260,-0.45,-1.162
sh688348,688348,昱能科技,53.850,0.77,1.451
sh688349,688349,三一重能,25.550,0,0
sh688351,688351,微电生理,18.240,0.01,0.055
sh688352,688352,颀中科技,11.550,-0.34,-2.86
sh688356,688356,键凯科技,55.010,-0.69,-1.239
sh688359,688359,三孚新科,32.800,1.2,3.797
sh688361,688361,中科飞测,66.790,1.83,2.817
sh688362,688362,甬矽电子,20.560,-0.14,-0.676
sh688363,688363,华熙生物,57.470,0.03,0.052
sh688366,688366,昊海生科,65.880,-0.81,-1.215
sh688368,688368,晶丰明源,78.890,2.29,2.99
sh688371,688371,菲沃泰,13.450,0.62,4.832
sh688372,688372,伟测科技,59.720,1.72,2.966
sh688375,688375,国博电子,49.240,-0.78,-1.559
sh688378,688378,奥来德,22.210,0.49,2.256
sh688380,688380,中微半导,24.530,0.24,0.988
sh688381,688381,帝奥微,18.960,0.1,0.53
sh688382,688382,益方生物,9.560,0.01,0.105
sh688383,688383,新益昌,54.140,0.66,1.234
sh688385,688385,复旦微电,38.520,-0.08,-0.207
sh688387,688387,信科移动,6.110,0.02,0.328
sh688388,688388,嘉元科技,10.590,-0.16,-1.488
sh688389,688389,普门科技,14.720,-0.18,-1.208
sh688390,688390,固德威,50.550,-0.15,-0.296
sh688392,688392,骄成超声,34.640,0.22,0.639
sh688396,688396,华润微,47.500,-1.12,-2.304
sh688400,688400,凌云光,18.800,-0.03,-0.159
sh688401,688401,路维光电,25.030,-0.06,-0.239
sh688403,688403,汇成股份,8.880,0.14,1.602
sh688408,688408,中信博,76.310,-1.36,-1.751
sh688409,688409,富创精密,46.550,-0.35,-0.746
sh688410,688410,山外山,10.400,-0.11,-1.047
sh688425,688425,铁建重工,4.200,0,0
sh688432,688432,有研硅,11.110,-0.13,-1.157
sh688433,688433,华曙高科,18.080,0.2,1.119
sh688439,688439,振华风光,58.840,-0.19,-0.322
sh688443,688443,智翔金泰,25.510,0.22,0.87
sh688469,688469,芯联集成,4.270,-0.03,-0.698
sh688472,688472,阿特斯,13.580,-0.69,-4.835
sh688475,688475,萤石网络,31.220,0.22,0.71
sh688478,688478,晶升股份,27.550,0.01,0.036
sh688484,688484,南芯科技,32.360,0.41,1.283
sh688486,688486,龙迅股份,59.430,2.05,3.573
sh688488,688488,艾迪药业,8.340,-0.03,-0.358
sh688489,688489,三未信安,36.120,0.62,1.746
sh688496,688496,清越科技,8.510,0.56,7.044
sh688498,688498,源杰科技,137.510,4.91,3.703
sh688502,688502,茂莱光学,133.180,7.61,6.06
sh688503,688503,聚和材料,30.730,-0.36,-1.158
sh688505,688505,复旦张江,8.050,-0.15,-1.829
sh688506,688506,百利天恒,188.240,1.16,0.62
sh688507,688507,索辰科技,57.540,-0.3,-0.519
sh688508,688508,芯朋微,38.770,0.04,0.103
sh688512,688512,慧智微,8.060,0.04,0.499
sh688515,688515,裕太微,68.430,0.83,1.228
sh688516,688516,奥特维,45.650,-0.23,-0.501
sh688518,688518,联赢激光,13.950,-0.13,-0.923
sh688519,688519,南亚新材,22.360,0.24,1.085
sh688520,688520,神州细胞,36.260,-0.16,-0.439
sh688521,688521,芯原股份,40.120,0.73,1.853
sh688522,688522,纳睿雷达,54.160,1.28,2.421
sh688523,688523,航天环宇,19.660,0.11,0.563
sh688525,688525,佰维存储,62.000,0.2,0.324
sh688526,688526,科前生物,12.930,-0.02,-0.154
sh688531,688531,日联科技,48.820,0.01,0.02
sh688533,688533,上声电子,28.570,-0.41,-1.415
sh688535,688535,华海诚科,68.300,0.95,1.411
sh688536,688536,思瑞浦,105.480,1.75,1.687
sh688538,688538,和辉光电,2.260,-0.03,-1.31
sh688543,688543,国科军工,48.490,0.52,1.084
sh688548,688548,广钢气体,8.640,-0.21,-2.373
sh688550,688550,瑞联新材,27.230,0.63,2.368
sh688552,688552,航天南湖,16.710,0.2,1.211
sh688556,688556,高测股份,12.240,-0.14,-1.131
sh688559,688559,海目星,32.120,0.22,0.69
sh688561,688561,奇安信,31.310,1,3.299
sh688562,688562,航天软件,15.800,0.16,1.023
sh688563,688563,航材股份,50.960,0.06,0.118
sh688566,688566,吉贝尔,22.830,-0.02,-0.088
sh688567,688567,孚能科技,11.590,-0.08,-0.686
sh688568,688568,中科星图,37.330,1.13,3.122
sh688569,688569,铁科轨道,22.370,-0.23,-1.018
sh688570,688570,天玛智控,18.450,0.02,0.109
sh688575,688575,亚辉龙,19.510,-0.38,-1.911
sh688578,688578,艾力斯,50.580,-0.01,-0.02
sh688581,688581,安杰思,56.060,-0.13,-0.231
sh688582,688582,芯动联科,41.800,-1.27,-2.949
sh688586,688586,江航装备,9.790,0.02,0.205
sh688595,688595,芯海科技,36.770,1.97,5.661
sh688596,688596,正帆科技,33.060,0.31,0.947
sh688598,688598,金博股份,20.260,-0.24,-1.171
sh688599,688599,天合光能,20.810,-0.55,-2.575
sh688601,688601,力芯微,42.790,0.63,1.494
sh688606,688606,奥泰生物,63.700,0.69,1.095
sh688608,688608,恒玄科技,239.340,7.5,3.235
sh688609,688609,九联科技,13.020,0.66,5.34
sh688612,688612,威迈斯,25.020,0.16,0.644
sh688617,688617,惠泰医疗,357.000,-4.55,-1.258
sh688621,688621,阳光诺和,38.970,0.02,0.051
sh688626,688626,翔宇医疗,26.270,-0.68,-2.523
sh688627,688627,精智达,59.980,1.67,2.864
sh688629,688629,华丰科技,32.850,3.85,13.276
sh688630,688630,芯碁微装,61.590,0.49,0.802
sh688631,688631,莱斯信息,90.090,-1.2,-1.314
sh688639,688639,华恒生物,34.550,-0.41,-1.173
sh688658,688658,悦康药业,23.460,0.84,3.714
sh688660,688660,电气风电,3.460,-0.03,-0.86
sh688668,688668,鼎通科技,41.110,0.91,2.264
sh688676,688676,金盘科技,33.730,0.97,2.961
sh688677,688677,海泰新光,32.000,-0.24,-0.744
sh688680,688680,海优新材,29.850,-0.22,-0.732
sh688686,688686,奥普特,54.080,-0.24,-0.442
sh688690,688690,纳微科技,21.230,1.58,8.041
sh688696,688696,极米科技,67.860,-0.79,-1.151
sh688697,688697,纽威数控,15.780,-0.01,-0.063
sh688698,688698,伟创电气,28.150,0.33,1.186
sh688700,688700,东威科技,22.290,0.31,1.41
sh688707,688707,振华新材,10.160,-0.22,-2.119
sh688711,688711,宏微科技,16.910,-0.07,-0.412
sh688728,688728,格科微,15.120,-0.33,-2.136
sh688733,688733,壹石通,17.870,0.68,3.956
sh688739,688739,成大生物,25.560,-0.32,-1.236
sh688766,688766,普冉股份,79.700,1.46,1.866
sh688772,688772,珠海冠宇,16.000,0.33,2.106
sh688776,688776,国光电气,50.780,1.81,3.696
sh688777,688777,中控技术,49.650,0.64,1.306
sh688778,688778,厦钨新能,32.080,-0.75,-2.284
sh688779,688779,五矿新能,5.240,-0.12,-2.239
sh688789,688789,宏华数科,75.650,2.59,3.545
sh688798,688798,艾为电子,63.590,-0.54,-0.842
sh688800,688800,瑞可达,37.930,1.83,5.069
sh688819,688819,天能股份,30.970,-0.68,-2.148
sh688981,688981,中芯国际,75.120,1.03,1.39
